"";"X.1";"plot_ID";"tree_ID";"tree_inventory_status";"multi_stem";"dist_cm";"azi_gon";"age";"age_meth";"SP_code";"Kraft";"C_layer";"H_dm";"C_h_dm";"D_mm";"DBH_h_cm";"inv_year";"inv";"X";"Nr_code";"Chr_code_ger";"name";"bot_name";"bot_genus";"bot_species";"Flora_EU";"LH_NH";"IPC";"WZE";"BWI";"BZE_al";"tpS_SP_com_name";"tpS_ID";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"RG_Wolff_bio";"BWI_comparisson_group";"bark_type_SP_group";"fruit_type_SP_group";"DBH_cm";"CCS_r_m";"dist_m";"X_tree";"Y_tree";"e_ID";"e_type";"e_form";"stand";"inter_stat";"area_m2";"stand_plot_A_ha";"plot_A_ha"
"2771";2587;140065;45;-9;0;645;342;30;1;"sbi";2;1;-9;-9;104;130;2012;"HBI";36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI";"aLn";"Betula spp.";"Betula spp.";10,4;12,62;6,45;2,70990095044353;-5,85311343122489;1;4;1;"A";"0";500,115280167522;0,0500115280167522;0,0500343869018386
"2772";2588;140065;46;-9;0;1000;353;30;1;"sbi";2;1;-9;-9;101;130;2012;"HBI";36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI";"aLn";"Betula spp.";"Betula spp.";10,1;12,62;10;9,09309970889841;4,16119426175127;1;4;1;"A";"0";500,115280167522;0,0500115280167522;0,0500343869018386
"2773";2589;140066;1;-9;0;254;330;84;1;"gfi";4;1;153;120;154;140;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";15,4438596491228;12,62;2,54;-0,336249338181848;-2,51764500725823;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2774";2590;140066;2;-9;0;540;328;84;1;"gfi";2;1;265;164;388;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";38,8;17,84;5,4;5,1644775652495;1,57739388804275;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2775";2591;140066;3;-9;0;660;311;84;1;"gfi";4;1;-9;-9;166;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";16,6;12,62;6,6;0,116633784084648;-6,59896935592294;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2776";2592;140066;4;-9;0;1619;328;84;1;"gfi";2;1;-9;-9;385;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";38,5;17,84;16,19;15,4838688484054;4,72926056433557;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2777";2593;140066;5;-9;0;1747;351;84;1;"gfi";1;1;279;161;596;200;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";59,9070175438597;17,84;17,47;-13,2209953640076;11,4195526000317;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2778";2594;140066;6;-9;0;1078;353;84;1;"gfi";3;1;253;169;346;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,6;17,84;10,78;9,80236148619248;4,48576741416787;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2779";2595;140066;7;-9;0;783;372;84;1;"gfi";4;1;-9;-9;185;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";18,5;12,62;7,83;7,52780730487837;2,15430201703937;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2780";2596;140066;8;-9;0;532;385;84;1;"gfi";4;1;144;116;133;200;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";13,6070175438596;12,62;5,32;5,25630350079553;-0,820776161644952;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2781";2597;140066;9;-9;0;352;391;84;1;"gfi";4;1;-9;-9;169;160;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";17,0315789473684;12,62;3,52;3,49107514052066;0,450326951490426;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2782";2598;140066;10;-9;0;460;38;84;1;"gfi";4;1;-9;-9;153;200;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";15,6070175438596;12,62;4,6;1,36329546206317;4,39333876261756;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2783";2599;140066;11;-9;0;575;22;84;1;"ela";1;1;270;188;453;130;2012;"HBI";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";45,3;17,84;5,75;-0,0508950284198223;-5,74977475176916;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2784";2600;140066;12;-9;0;1042;396;84;1;"gfi";2;1;-9;-9;338;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";33,8;17,84;10,42;1,65315833557049;10,2880254430835;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2785";2601;140066;13;-9;0;1487;382;84;1;"gfi";2;1;-9;-9;347;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,7;17,84;14,87;-14,221179098705;4,34453277609398;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2786";2602;140066;14;-9;0;1073;21;84;1;"gfi";2;1;241;162;291;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";29,1;12,62;10,73;8,97731500149188;-5,8771349622064;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2787";2603;140066;15;-9;0;1089;36;84;1;"gfi";4;1;-9;-9;115;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";11,5;12,62;10,89;-10,8004717139955;-1,39352458004244;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2788";2604;140066;16;-9;0;1492;30;84;1;"ela";2;1;253;191;368;130;2012;"HBI";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";36,8;17,84;14,92;-14,7414318314655;2,30143163232275;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2789";2605;140066;17;-9;0;1438;80;84;1;"rbu";2;1;257;153;617;130;2012;"HBI";8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";"BU";"bu";"Fagus sylvatica";"Fagus sylvatica";61,7;17,84;14,38;-14,2921188434181;-1,5873685664055;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2790";2606;140066;18;-9;0;682;59;84;1;"gfi";4;1;-9;-9;199;150;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";19,9877192982456;12,62;6,82;4,34255320868892;-5,25876712069526;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2791";2607;140066;19;-9;0;495;54;84;1;"gfi";3;1;202;104;204;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";20,4;12,62;4,95;-2,7660057918155;-4,10508367267259;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2792";2608;140066;20;-9;0;296;88;84;1;"gfi";4;1;-9;-9;124;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";12,4;12,62;2,96;0,104778976091636;2,95814491973757;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2793";2609;140066;21;-9;0;596;88;84;1;"gfi";4;1;-9;-9;136;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";13,6;12,62;5,96;0,210973884292618;5,95626477082294;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2794";2610;140066;22;-9;0;873;89;84;1;"gfi";4;1;-9;-9;128;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";12,8;12,62;8,73;7,50840591274272;4,45384560234077;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2795";2611;140066;23;-9;0;1627;99;84;1;"gki";1;1;257;192;433;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";43,3;17,84;16,27;-16,257095192212;0,64788572399637;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2796";2612;140066;24;-9;0;923;127;84;1;"gfi";4;1;-9;-9;177;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";17,7;12,62;9,23;8,97737552064743;2,14467451173374;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2797";2613;140066;25;-9;0;344;170;84;1;"gfi";2;1;-9;-9;368;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";36,8;17,84;3,44;1,19247412690978;3,22670194729088;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2798";2614;140066;26;-9;0;590;176;84;1;"gfi";4;1;-9;-9;191;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";19,1;12,62;5,9;0,417438192874037;5,8852141299302;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2799";2615;140066;27;-9;0;990;165;84;1;"gfi";1;1;281;170;464;150;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";46,4877192982456;17,84;9,9;9,87819306655392;-0,656735669722675;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2800";2616;140066;28;-9;0;1199;157;84;1;"gfi";3;1;-9;-9;199;150;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";19,9877192982456;12,62;11,99;-0,953787029067918;11,952003610407;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2801";2617;140066;29;-9;0;1472;178;84;1;"gfi";2;1;-9;-9;354;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";35,4;17,84;14,72;12,9179089430388;-7,05733863006142;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2802";2618;140066;30;-9;0;1514;202;84;1;"gfi";2;1;-9;-9;326;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32,6;17,84;15,14;12,2091746799487;8,952968984337;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2803";2619;140066;31;-9;0;1666;216;84;1;"gfi";1;1;291;166;429;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";42,9;17,84;16,66;11,5963344158262;-11,9616314989354;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2804";2620;140066;32;-9;0;1306;215;84;1;"gfi";2;1;-9;-9;370;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";37;17,84;13,06;12,8020078227613;2,58305936942181;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2805";2621;140066;33;-9;0;695;201;84;1;"ela";1;1;288;205;412;130;2012;"HBI";26;204;"ELa";"Europaeische Laerche";"Larix decidua";"Larix";"decidua";"026.005.002";"NB";116;30012;"ELA";"WAHR";"Larix decidua";10;"lae";"ki";"ki";"KI";"LA";"aNB";"FI";"lae";"Larix decidua";"Larix decidua";41,2;17,84;6,95;-0,430137242495109;6,93667657834922;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2806";2622;140066;34;-9;0;669;237;84;1;"gfi";4;1;-9;-9;179;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";17,9;12,62;6,69;-6,56929814884175;-1,26507779666879;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2807";2623;140066;35;-9;0;813;242;84;1;"gfi";3;1;-9;-9;208;150;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";20,8877192982456;12,62;8,13;-0,790332808123164;-8,09149393205014;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2808";2624;140066;36;-9;0;1164;229;84;1;"gfi";2;1;-9;-9;335;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";33,5;17,84;11,64;3,8407619836851;-10,9880911620117;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2809";2625;140066;37;-9;0;1527;244;84;1;"gfi";2;1;-9;-9;395;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";39,5;17,84;15,27;-13,201469290987;7,67424970659193;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2810";2626;140066;38;-9;0;1244;242;84;1;"gfi";3;1;-9;-9;169;160;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";17,0315789473684;12,62;12,44;-1,20931612952671;-12,3810805061136;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2811";2627;140066;39;-9;0;1700;265;84;1;"gfi";2;1;-9;-9;351;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";35,1;17,84;17;15,1981728914245;7,61679333856246;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2812";2628;140066;40;-9;0;1736;292;84;1;"gfi";2;1;-9;-9;346;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";34,6;17,84;17,36;2,90477903036553;-17,1152522267347;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2813";2629;140066;41;-9;0;1362;293;84;1;"gfi";2;1;-9;-9;428;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";42,8;17,84;13,62;-10,0679176029924;-9,17286406414904;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2814";2630;140066;42;-9;0;856;283;84;1;"gfi";2;1;-9;-9;320;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";32;17,84;8,56;2,1729775694044;8,2795995363825;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2815";2631;140066;43;-9;0;918;265;84;1;"gfi";2;1;-9;-9;356;150;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";35,6877192982456;17,84;9,18;8,20701336136923;4,11306840282373;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2816";2632;140066;44;-9;0;471;261;84;1;"gfi";3;1;-9;-9;229;130;2012;"HBI";83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI";"fi";"Picea abies";"Picea abies";22,9;12,62;4,71;-1,15527449477595;-4,56611879408762;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2817";2633;140067;1;-9;0;344;10;80;1;"gki";2;1;-9;-9;296;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";29,6;12,62;3,44;-1,87143262145943;-2,886406060023;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2818";2634;140067;2;-9;0;614;23;80;1;"gki";4;1;-9;-9;165;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";16,5;12,62;6,14;-5,19579328163555;-3,27159474484706;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2819";2635;140067;3;-9;0;855;21;80;1;"gki";2;1;-9;-9;343;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";34,3;17,84;8,55;7,15340570948328;-4,68308517491749;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2820";2636;140067;4;-9;0;1060;24;25;5;"sbi";4;1;99;63;105;130;2012;"HBI";36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI";"aLn";"Betula spp.";"Betula spp.";10,5;12,62;10,6;-9,59913063727021;4,49629747777217;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2821";2637;140067;5;-9;0;1198;15;25;5;"sbi";4;1;105;59;113;130;2012;"HBI";36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI";"aLn";"Betula spp.";"Betula spp.";11,3;12,62;11,98;7,79044832508226;-9,10106119604868;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2822";2638;140067;6;-9;0;1324;21;80;1;"gki";2;1;-9;-9;303;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";30,3;17,84;13,24;11,0773206542174;-7,25193540536931;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2823";2639;140067;7;-9;0;1474;59;80;1;"gki";2;1;-9;-9;312;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";31,2;17,84;14,74;9,38551822523089;-11,365722486664;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
"2824";2640;140067;8;-9;0;1234;51;80;1;"gki";3;1;-9;-9;192;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";19,2;12,62;12,34;8,27062802990724;9,15818278868208;NA;NA;NA;"A";NA;500,343869018386;0,0500343869018386;0,0500343869018386
"2825";2641;140067;9;-9;0;1242;64;80;1;"gki";2;1;-9;-9;300;130;2012;"HBI";28;211;"GKi";"Gewoehnliche Kiefer";"Pinus sylvestris";"Pinus";"sylvestris";"026.007.007";"NB";134;30015;"KI";"WAHR";"Pinus sylvestris";5;"ki";"ki";"ki";"KI";"KI";"KI";"KI";"ki";"Pinus spp.";"Pinus spp.";30;17,84;12,42;11,4267233944041;4,86686680193501;NA;NA;NA;"A";NA;999,860870850348;0,0999860870850348;0,0999860870850348
