"stand_component","plot_ID","stand","SP_code","compartiment","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff"
"RG","140252","A","as","ag",0.000925192124169902,0.000462596062084951,5.60388869609709e-06,NA,NA
"RG","140252","A","as","bg",0,0,0,NA,NA
"RG","140252","A","as","total",0.000925192124169902,0.000462596062084951,5.60388869609709e-06,NA,NA
"RG","140252","A","gfi","ag",0.25122644419033,0.125613222095165,0.0010910764471186,NA,NA
"RG","140252","A","gfi","bg",0,0,0,NA,NA
"RG","140252","A","gfi","total",0.25122644419033,0.125613222095165,0.0010910764471186,NA,NA
"RG","140252","A","rbu","ag",0.000619834310462148,0.000309917155231074,2.85185766243634e-06,NA,NA
"RG","140252","A","rbu","bg",0,0,0,NA,NA
"RG","140252","A","rbu","total",0.000619834310462148,0.000309917155231074,2.85185766243634e-06,NA,NA
"RG","140252","A","sbi","ag",0.000860428318897595,0.000430214159448796,5.21161432756271e-06,NA,NA
"RG","140252","A","sbi","bg",0,0,0,NA,NA
"RG","140252","A","sbi","total",0.000860428318897595,0.000430214159448796,5.21161432756271e-06,NA,NA
"RG","140252","A","vbe","ag",0.00490079562167406,0.00245039781083703,2.25485606553223e-05,NA,NA
"RG","140252","A","vbe","bg",0,0,0,NA,NA
"RG","140252","A","vbe","total",0.00490079562167406,0.00245039781083703,2.25485606553223e-05,NA,NA
"RG","140252","all","all","ag",0.258450988117898,0.129225494058949,0.00112678505312665,2784.03047603907,1
"RG","140252","all","all","bg",0,0,0,2784.03047603907,1
"RG","140252","all","all","total",0.258450988117898,0.129225494058949,0.00112678505312665,2784.03047603907,1
"RG","140252","all","as","ag",0.000925192124169902,0.000462596062084951,5.60388869609709e-06,NA,NA
"RG","140252","all","as","bg",0,0,0,NA,NA
"RG","140252","all","as","total",0.000925192124169902,0.000462596062084951,5.60388869609709e-06,NA,NA
"RG","140252","all","gfi","ag",0.25122644419033,0.125613222095165,0.0010910764471186,NA,NA
"RG","140252","all","gfi","bg",0,0,0,NA,NA
"RG","140252","all","gfi","total",0.25122644419033,0.125613222095165,0.0010910764471186,NA,NA
"RG","140252","all","rbu","ag",0.000619834310462148,0.000309917155231074,2.85185766243634e-06,NA,NA
"RG","140252","all","rbu","bg",0,0,0,NA,NA
"RG","140252","all","rbu","total",0.000619834310462148,0.000309917155231074,2.85185766243634e-06,NA,NA
"RG","140252","all","sbi","ag",0.000860428318897595,0.000430214159448796,5.21161432756271e-06,NA,NA
"RG","140252","all","sbi","bg",0,0,0,NA,NA
"RG","140252","all","sbi","total",0.000860428318897595,0.000430214159448796,5.21161432756271e-06,NA,NA
"RG","140252","all","vbe","ag",0.00490079562167406,0.00245039781083703,2.25485606553223e-05,NA,NA
"RG","140252","all","vbe","bg",0,0,0,NA,NA
"RG","140252","all","vbe","total",0.00490079562167406,0.00245039781083703,2.25485606553223e-05,NA,NA
"RG","140254","A","all","ag",-3.22056797468366,-1.61028398734183,-0.006968281494209,4234.83135850578,NA
"RG","140254","A","all","bg",-0.315742323528808,-0.157871161764404,-0.0013071736280245,4234.83135850578,NA
"RG","140254","A","all","fwb",-3.1604594870317,-1.58022974351584,-0.00752598425738051,4234.83135850578,NA
"RG","140254","A","all","ndl",-0.165602399966407,-0.0828011999832037,0,4234.83135850578,NA
"RG","140254","A","all","total",-3.53631029821245,-1.76815514910623,-0.0082754551222335,4234.83135850578,NA
"RG","140254","A","bah","ag",-1.85433582748044,-0.927167913740214,-0.00793284789901942,NA,NA
"RG","140254","A","bah","bg",-1.19628122192394e-07,-5.98140610961974e-08,-3.62473210242956e-10,NA,NA
"RG","140254","A","bah","fwb",-1.85358674535253,-0.926793372676268,-0.00792964409661811,NA,NA
"RG","140254","A","bah","ndl",-1.80210812249076e-07,-9.0105406124539e-08,0,NA,NA
"RG","140254","A","bah","total",-1.85433594710856,-0.927167973554278,-0.00793284826149264,NA,NA
"RG","140254","A","hbu","ag",-1.70697361827722,-0.853486809138613,-0.00785378767384804,NA,NA
"RG","140254","A","hbu","bg",2.90782790496778e-07,1.45391395248389e-07,8.81071855205241e-10,NA,NA
"RG","140254","A","hbu","fwb",-1.75064393572511,-0.875321967862553,-0.00805471274827118,NA,NA
"RG","140254","A","hbu","ndl",4.46892958509843e-07,2.23446479254921e-07,0,NA,NA
"RG","140254","A","hbu","total",-1.70697332749443,-0.853486663747215,-0.00785378679277619,NA,NA
"RG","140254","A","sah","ag",0.0158308216629784,0.00791541083148918,6.77242550742216e-05,NA,NA
"RG","140254","A","sah","bg",0,0,0,NA,NA
"RG","140254","A","sah","total",0.0158308216629784,0.00791541083148918,6.77242550742216e-05,NA,NA
"RG","140254","A","stk","ag",5.87133970226947,2.93566985113474,0.0355626892022315,NA,NA
"RG","140254","A","stk","bg",1.65821603488607e-06,8.29108017443033e-07,6.13539932907845e-09,NA,NA
"RG","140254","A","stk","fwb",5.8094760100656,2.9047380050328,0.0351879961929673,NA,NA
"RG","140254","A","stk","ndl",2.53828870629833e-06,1.26914435314916e-06,0,NA,NA
"RG","140254","A","stk","total",5.87134136048551,2.93567068024275,0.0355626953376308,NA,NA
"RG","140254","all","all","ag",-3.22056797468366,-1.61028398734183,-0.006968281494209,4234.83135850578,-2
"RG","140254","all","all","bg",-0.315742323528808,-0.157871161764404,-0.0013071736280245,4234.83135850578,-2
"RG","140254","all","all","fwb",-3.1604594870317,-1.58022974351584,-0.00752598425738051,4234.83135850578,-2
"RG","140254","all","all","ndl",-0.165602399966407,-0.0828011999832037,0,4234.83135850578,-2
"RG","140254","all","all","total",-3.53631029821245,-1.76815514910623,-0.0082754551222335,4234.83135850578,-2
"RG","140254","all","bah","ag",-1.85433582748044,-0.927167913740214,-0.00793284789901942,NA,NA
"RG","140254","all","bah","bg",-1.19628122192394e-07,-5.98140610961974e-08,-3.62473210242956e-10,NA,NA
"RG","140254","all","bah","fwb",-1.85358674535253,-0.926793372676268,-0.00792964409661811,NA,NA
"RG","140254","all","bah","ndl",-1.80210812249076e-07,-9.0105406124539e-08,0,NA,NA
"RG","140254","all","bah","total",-1.85433594710856,-0.927167973554278,-0.00793284826149264,NA,NA
"RG","140254","all","hbu","ag",-1.70697361827722,-0.853486809138613,-0.00785378767384804,NA,NA
"RG","140254","all","hbu","bg",2.90782790496778e-07,1.45391395248389e-07,8.81071855205241e-10,NA,NA
"RG","140254","all","hbu","fwb",-1.75064393572511,-0.875321967862553,-0.00805471274827118,NA,NA
"RG","140254","all","hbu","ndl",4.46892958509843e-07,2.23446479254921e-07,0,NA,NA
"RG","140254","all","hbu","total",-1.70697332749443,-0.853486663747215,-0.00785378679277619,NA,NA
"RG","140254","all","sah","ag",0.0158308216629784,0.00791541083148918,6.77242550742216e-05,NA,NA
"RG","140254","all","sah","bg",0,0,0,NA,NA
"RG","140254","all","sah","total",0.0158308216629784,0.00791541083148918,6.77242550742216e-05,NA,NA
"RG","140254","all","stk","ag",5.87133970226947,2.93566985113474,0.0355626892022315,NA,NA
"RG","140254","all","stk","bg",1.65821603488607e-06,8.29108017443033e-07,6.13539932907845e-09,NA,NA
"RG","140254","all","stk","fwb",5.8094760100656,2.9047380050328,0.0351879961929673,NA,NA
"RG","140254","all","stk","ndl",2.53828870629833e-06,1.26914435314916e-06,0,NA,NA
"RG","140254","all","stk","total",5.87134136048551,2.93567068024275,0.0355626953376308,NA,NA
"RG","140315","A","all","ag",-0.471732526023053,-0.235866263011527,-0.00161265926162677,162.00767704066,NA
"RG","140315","A","all","bg",-0.191441105336274,-0.0957205526681371,-0.000792566176092175,162.00767704066,NA
"RG","140315","A","all","total",-0.663173631359328,-0.331586815679664,-0.00240522543771895,162.00767704066,NA
"RG","140315","A","gfi","ag",-0.471732526023053,-0.235866263011527,-0.00161265926162677,NA,NA
"RG","140315","A","gfi","bg",-0.191441105336274,-0.0957205526681371,-0.000792566176092175,NA,NA
"RG","140315","A","gfi","total",-0.663173631359328,-0.331586815679664,-0.00240522543771895,NA,NA
"RG","140315","all","all","ag",-0.471732526023053,-0.235866263011527,-0.00161265926162677,162.00767704066,0
"RG","140315","all","all","bg",-0.191441105336274,-0.0957205526681371,-0.000792566176092175,162.00767704066,0
"RG","140315","all","all","total",-0.663173631359328,-0.331586815679664,-0.00240522543771895,162.00767704066,0
"RG","140315","all","gfi","ag",-0.471732526023053,-0.235866263011527,-0.00161265926162677,NA,NA
"RG","140315","all","gfi","bg",-0.191441105336274,-0.0957205526681371,-0.000792566176092175,NA,NA
"RG","140315","all","gfi","total",-0.663173631359328,-0.331586815679664,-0.00240522543771895,NA,NA
"RG","140316","A","all","ag",0.000584814830479194,0.000292407415239598,2.43580080682991e-06,224.225965165763,NA
"RG","140316","A","all","bg",0,0,0,224.225965165763,NA
"RG","140316","A","all","total",0.000584814830479194,0.000292407415239598,2.43580080682991e-06,224.225965165763,NA
"RG","140316","A","bah","ag",-3.78173257978997e-05,-1.89086628989498e-05,-1.61782519763414e-07,NA,NA
"RG","140316","A","bah","bg",0,0,0,NA,NA
"RG","140316","A","bah","total",-3.78173257978997e-05,-1.89086628989498e-05,-1.61782519763414e-07,NA,NA
"RG","140316","A","ges","ag",0.000282086722904908,0.000141043361452454,1.04964469592916e-06,NA,NA
"RG","140316","A","ges","bg",0,0,0,NA,NA
"RG","140316","A","ges","total",0.000282086722904908,0.000141043361452454,1.04964469592916e-06,NA,NA
"RG","140316","A","hbu","ag",0.000353533694554372,0.000176766847277186,1.62660852864467e-06,NA,NA
"RG","140316","A","hbu","bg",0,0,0,NA,NA
"RG","140316","A","hbu","total",0.000353533694554372,0.000176766847277186,1.62660852864467e-06,NA,NA
"RG","140316","all","all","ag",0.000584814830479194,0.000292407415239598,2.43580080682991e-06,224.225965165763,1
"RG","140316","all","all","bg",0,0,0,224.225965165763,1
"RG","140316","all","all","total",0.000584814830479194,0.000292407415239598,2.43580080682991e-06,224.225965165763,1
"RG","140316","all","bah","ag",-3.78173257978997e-05,-1.89086628989498e-05,-1.61782519763414e-07,NA,NA
"RG","140316","all","bah","bg",0,0,0,NA,NA
"RG","140316","all","bah","total",-3.78173257978997e-05,-1.89086628989498e-05,-1.61782519763414e-07,NA,NA
"RG","140316","all","ges","ag",0.000282086722904908,0.000141043361452454,1.04964469592916e-06,NA,NA
"RG","140316","all","ges","bg",0,0,0,NA,NA
"RG","140316","all","ges","total",0.000282086722904908,0.000141043361452454,1.04964469592916e-06,NA,NA
"RG","140316","all","hbu","ag",0.000353533694554372,0.000176766847277186,1.62660852864467e-06,NA,NA
"RG","140316","all","hbu","bg",0,0,0,NA,NA
"RG","140316","all","hbu","total",0.000353533694554372,0.000176766847277186,1.62660852864467e-06,NA,NA
"RG","140316","all",NA,"ag",0,0,0,NA,NA
"RG","140316","all",NA,"bg",0,0,0,NA,NA
"RG","140316","all",NA,"total",0,0,0,NA,NA
"RG","140316",NA,"all","ag",0,0,0,0,0
"RG","140316",NA,"all","bg",0,0,0,0,0
"RG","140316",NA,"all","total",0,0,0,0,0
"RG","140316",NA,NA,"ag",0,0,0,NA,NA
"RG","140316",NA,NA,"bg",0,0,0,NA,NA
"RG","140316",NA,NA,"total",0,0,0,NA,NA
