bund_nr,lfd_nr,zwiesel,baumkennzahl,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
140063,2,,-9,gki,99,1,436,130,270,186,236,694,2,1
140063,3,,-9,gki,99,1,271,130,-9,-9,225,1238,3,1
140063,4,,-9,gki,99,1,314,130,248,182,225,1644,2,1
140063,5,,-9,gki,99,1,365,130,290,190,309,1553,2,1
140063,6,,-9,gki,99,1,316,130,-9,-9,30,1579,2,1
140063,7,,-9,gki,99,1,400,130,-9,-9,42,1189,2,1
140063,8,,-9,gki,99,1,315,130,-9,-9,81,1370,3,1
140063,9,,-9,rbu,61,5,159,130,102,25,98,1091,4,1
140063,10,,-9,gki,99,1,396,130,-9,-9,108,1202,2,1
140063,11,,-9,rbu,41,5,101,150,95,20,121,1061,4,1
140063,12,,-9,gki,99,1,314,130,-9,-9,77,949,3,1
140063,13,,-9,gki,99,1,230,130,229,188,87,572,4,1
140063,14,,-9,gki,99,1,293,130,263,207,138,600,3,1
140063,15,,-9,gki,99,1,272,130,-9,-9,133,759,3,1
140063,16,,-9,gki,99,1,288,130,-9,-9,150,877,3,1
140063,17,,-9,gki,99,1,308,150,-9,-9,131,1280,3,1
140063,18,,-9,gki,99,1,309,130,-9,-9,173,1493,3,1
140063,19,,-9,gki,99,1,342,130,-9,-9,203,1638,2,1
140063,20,,-9,gki,99,1,364,130,-9,-9,186,752,2,1
140064,1,,-9,gki,34,2,198,130,148,115,186,70,2,1
140064,2,,-9,gki,34,2,128,130,133,109,189,257,2,1
140064,3,,-9,gki,34,2,79,130,-9,-9,181,308,3,1
140064,4,,-9,gki,34,2,126,150,121,92,184,361,2,1
140064,5,,-9,gki,34,2,86,130,127,106,184,456,2,1
140064,6,,-9,gki,34,2,84,130,-9,-9,184,553,3,1
140064,7,,-9,gki,34,2,151,130,-9,-9,178,637,2,1
140064,8,,-9,gki,34,2,155,130,-9,-9,178,699,2,1
140064,9,,-9,gki,34,2,170,130,-9,-9,183,912,2,1
140064,10,,-9,gki,34,2,132,150,-9,-9,196,771,2,1
140064,11,,-9,gki,34,2,123,130,-9,-9,201,632,2,1
140064,12,,-9,gki,34,2,94,130,-9,-9,215,445,2,1
140064,13,,-9,gki,34,2,123,130,-9,-9,243,290,2,1
140064,14,,-9,gki,34,2,146,150,-9,-9,259,450,2,1
140064,15,,-9,gki,34,2,123,130,-9,-9,226,626,2,1
140064,16,,-9,gki,34,2,142,150,-9,-9,217,723,2,1
140064,17,,-9,gki,34,2,115,130,-9,-9,208,883,2,1
140064,18,,-9,gki,34,2,114,130,-9,-9,205,955,2,1
140064,19,,-9,gki,34,2,105,130,-9,-9,199,1154,2,1
140064,20,,-9,gki,34,2,126,130,-9,-9,215,1001,2,1
140064,21,,-9,gki,34,2,119,130,-9,-9,219,958,2,1
140064,22,,-9,gki,34,2,146,150,-9,-9,228,826,2,1
140064,23,,-9,gki,34,2,140,130,-9,-9,233,744,2,1
140064,24,,-9,gki,34,2,118,130,-9,-9,244,654,2,1
140064,25,,-9,gki,34,2,99,150,-9,-9,254,607,2,1
140064,26,,-9,gki,34,2,170,130,-9,-9,265,795,2,1
140064,27,,-9,gki,34,2,130,130,-9,-9,254,840,2,1
140064,28,,-9,gki,34,2,103,150,-9,-9,243,870,2,1
140064,29,,-9,gki,34,2,127,130,-9,-9,224,1201,2,1
140064,30,,-9,gki,34,2,190,130,-9,-9,232,1250,2,1
140064,31,,-9,gki,34,2,124,130,-9,-9,267,952,2,1
140064,32,,-9,gki,34,2,151,130,-9,-9,272,945,2,1
140064,33,,-9,gki,34,2,126,130,-9,-9,263,1120,2,1
140064,34,,-9,gki,34,2,106,130,-9,-9,261,1147,2,1
140064,35,,-9,gki,34,2,135,130,-9,-9,253,1197,2,1
140064,36,,-9,gki,34,2,119,130,-9,-9,276,1232,2,1
140064,37,,-9,gki,34,2,169,130,-9,-9,285,1254,2,1
140064,38,,-9,gki,34,2,114,130,-9,-9,301,1170,2,1
140064,39,,-9,gki,34,2,155,150,-9,-9,311,1256,2,1
140064,40,,-9,gki,34,2,120,130,-9,-9,281,920,2,1
140064,41,,-9,gki,34,2,113,130,-9,-9,300,1006,2,1
140064,42,,-9,gki,34,2,123,130,-9,-9,304,1043,2,1
140064,43,,-9,gki,34,2,166,130,-9,-9,333,1143,2,1
140064,44,,-9,gki,34,2,144,130,-9,-9,319,948,2,1
140064,45,,-9,gki,34,2,143,150,-9,-9,311,836,2,1
140064,46,,-9,gki,34,2,106,130,-9,-9,288,783,2,1
140064,47,,-9,gki,34,2,185,130,-9,-9,275,769,2,1
140064,48,,-9,gki,34,2,150,150,-9,-9,302,649,2,1
140064,49,,-9,gki,34,2,166,150,-9,-9,347,1153,2,1
140064,50,,-9,gki,34,2,143,150,-9,-9,358,1222,2,1
140064,51,,-9,gki,34,2,206,130,143,87,348,912,1,1
140064,52,,-9,gki,34,2,114,130,-9,-9,344,795,2,1
140064,53,,-9,gki,34,2,98,130,-9,-9,323,540,2,1
140064,54,,-9,gki,34,2,151,130,-9,-9,316,516,2,1
140064,55,,-9,gki,34,2,74,130,-9,-9,308,479,3,1
140064,56,,-9,gki,34,2,95,130,-9,-9,295,452,3,1
140064,57,,-9,gki,34,2,109,130,-9,-9,318,289,2,1
140064,58,,-9,gki,34,2,111,130,-9,-9,332,355,2,1
140064,59,,-9,gki,34,2,180,130,-9,-9,342,425,2,1
140064,60,,-9,gki,34,2,70,130,-9,-9,348,487,4,1
140064,61,,-9,gki,34,2,83,130,-9,-9,351,552,3,1
140064,62,,-9,gki,34,2,110,130,-9,-9,366,894,2,1
140064,63,,-9,gki,34,2,125,130,-9,-9,368,1056,2,1
140064,64,,-9,gki,34,2,159,130,-9,-9,378,1181,2,1
140064,65,,-9,gki,34,2,182,130,-9,-9,377,951,2,1
140064,66,,-9,gki,34,2,112,130,-9,-9,377,822,2,1
140064,67,,-9,gki,34,2,87,130,-9,-9,378,515,3,1
140064,68,,-9,gki,34,2,96,130,-9,-9,377,462,2,1
140064,69,,-9,gki,34,2,137,130,-9,-9,376,361,2,1
140064,70,,-9,gki,34,2,135,130,-9,-9,362,125,2,1
140064,71,,-9,gki,34,2,152,130,-9,-9,4,330,2,1
140064,72,,-9,gki,34,2,104,130,-9,-9,400,408,2,1
140064,73,,-9,gki,34,2,159,130,-9,-9,154,438,2,1
140064,74,,-9,gki,34,2,98,130,-9,-9,159,538,3,1
140064,75,,-9,gki,34,2,169,130,-9,-9,170,926,2,1
140064,76,,-9,gki,34,2,163,150,-9,-9,172,1230,2,1
140064,77,,-9,gki,34,2,138,130,-9,-9,159,1122,2,1
140064,78,,-9,gki,34,2,103,130,-9,-9,157,1061,2,1
140064,79,,-9,gki,34,2,113,130,-9,-9,149,808,2,1
140064,80,,-9,gki,34,2,138,130,-9,-9,145,729,2,1
140064,81,,-9,gki,34,2,147,130,-9,-9,139,592,2,1
140064,82,,-9,gki,34,2,140,130,-9,-9,121,411,2,1
140064,83,,-9,gki,34,2,110,130,-9,-9,105,355,2,1
140064,84,,-9,gki,34,2,98,130,-9,-9,58,315,3,1
140064,85,,-9,gki,34,2,104,130,-9,-9,37,361,2,1
140064,86,,-9,gki,34,2,167,130,-9,-9,21,497,2,1
140064,87,,-9,gki,34,2,164,130,-9,-9,18,543,2,1
140064,88,,-9,gki,34,2,133,130,-9,-9,5,714,2,1
140064,89,,-9,gki,34,2,169,150,-9,-9,4,873,2,1
140064,90,,-9,gki,34,2,163,130,-9,-9,399,994,2,1
140064,91,,-9,gki,34,2,119,130,-9,-9,5,1222,2,1
140064,92,,-9,gki,34,2,145,130,-9,-9,38,674,2,1
140064,93,,-9,gki,34,2,129,150,-9,-9,47,585,2,1
140064,94,,-9,gki,34,2,116,130,-9,-9,66,550,2,1
140064,95,,-9,gki,34,2,120,130,-9,-9,84,505,2,1
140064,96,,-9,gki,34,2,146,130,-9,-9,101,572,2,1
140064,97,,-9,gki,34,2,110,130,-9,-9,109,583,2,1
140064,98,,-9,gki,34,2,104,130,-9,-9,110,592,2,1
140064,99,,-9,gki,34,2,106,130,-9,-9,123,656,2,1
140064,100,,-9,gki,34,2,134,130,-9,-9,127,737,2,1
140064,101,,-9,gki,34,2,110,130,-9,-9,141,940,2,1
140064,102,,-9,gki,34,2,124,130,-9,-9,149,1163,2,1
140064,103,,-9,gki,34,2,114,130,-9,-9,126,952,3,1
140064,104,,-9,gki,34,2,103,130,-9,-9,114,815,3,1
140064,105,,-9,gki,34,2,106,130,-9,-9,91,721,2,1
140064,106,,-9,gki,34,2,113,150,-9,-9,70,702,2,1
140064,107,,-9,gki,34,2,136,130,-9,-9,62,736,2,1
140064,108,,-9,gki,34,2,123,130,-9,-9,36,897,2,1
140064,109,,-9,gki,34,2,122,130,-9,-9,36,946,2,1
140064,110,,-9,gki,34,2,198,130,-9,-9,29,1024,1,1
140064,111,,-9,gki,34,2,149,130,-9,-9,31,1202,2,1
140064,112,,-9,gki,34,2,147,130,-9,-9,40,1088,2,1
140064,113,,-9,gki,34,2,159,130,-9,-9,45,1024,2,1
140064,114,,-9,gki,34,2,100,130,-9,-9,67,933,2,1
140064,115,,-9,gki,34,2,130,150,-9,-9,71,911,2,1
140064,116,,-9,gki,34,2,111,130,-9,-9,82,909,2,1
140064,117,,-9,gki,34,2,134,130,-9,-9,84,890,2,1
140064,118,,-9,gki,34,2,141,130,-9,-9,98,893,2,1
140064,119,,-9,gki,34,2,170,150,-9,-9,109,951,2,1
140064,120,,-9,gki,34,2,156,130,-9,-9,121,1106,2,1
140064,121,,-9,gki,34,2,155,150,-9,-9,122,1166,2,1
140064,122,,-9,gki,34,2,125,130,-9,-9,94,1105,2,1
140064,123,,-9,gki,34,2,165,130,-9,-9,87,1070,2,1
140064,124,,-9,gki,34,2,139,130,-9,-9,48,1221,2,1
140064,125,,-9,gki,34,2,153,130,-9,-9,74,1255,2,1
140064,126,,-9,gki,34,2,101,130,-9,-9,82,1241,2,1
140065,1,,-9,sbi,41,1,74,160,92,72,379,281,3,1
140065,2,,-9,sbi,41,1,114,130,-9,-9,387,676,2,1
140065,3,,-9,sbi,41,1,155,130,138,83,390,896,2,1
140065,4,,-9,sbi,41,1,110,130,114,79,21,811,2,1
140065,5,,-9,sbi,41,1,170,130,128,86,399,526,2,1
140065,6,,-9,gki,41,1,104,130,68,22,2,455,4,1
140065,7,,-9,sbi,41,1,80,130,-9,-9,21,505,3,1
140065,8,,-9,sbi,41,1,87,130,-9,-9,16,431,2,1
140065,9,,-9,sbi,41,1,94,130,-9,-9,15,384,2,1
140065,10,,-9,sbi,41,1,136,130,117,69,4,168,2,1
140065,11,,-9,gki,41,1,126,130,104,62,50,830,3,1
140065,12,,-9,sbi,41,1,124,130,-9,-9,63,818,2,1
140065,13,,-9,sbi,41,1,132,130,-9,-9,94,1129,2,1
140065,14,,-9,sbi,41,1,100,130,-9,-9,87,917,2,1
140065,15,,-9,sbi,41,1,130,130,-9,-9,97,821,2,1
140065,16,,-9,sbi,41,1,103,130,-9,-9,85,630,2,1
140065,17,,-9,sbi,41,1,89,130,-9,-9,91,468,2,1
140065,18,,-9,sbi,41,1,112,130,-9,-9,123,1004,2,1
140065,19,,-9,sbi,41,1,130,130,-9,-9,129,1219,2,1
140065,20,,-9,sbi,41,1,126,130,-9,-9,148,1007,2,1
140065,21,,-9,sbi,41,1,119,130,-9,-9,150,715,2,1
140065,22,,-9,sbi,41,1,75,130,-9,-9,148,546,3,1
140065,23,,-9,sbi,41,1,79,130,-9,-9,129,398,3,1
140065,24,,-9,sbi,41,1,101,130,-9,-9,136,310,3,1
140065,25,,-9,sbi,41,1,110,130,-9,-9,144,214,2,1
140065,26,,-9,sbi,41,1,86,130,-9,-9,160,482,3,1
140065,27,,-9,sbi,41,1,124,130,-9,-9,168,929,2,1
140065,28,,-9,sbi,41,1,72,130,-9,-9,190,539,3,1
140065,29,,-9,sbi,41,1,79,130,-9,-9,208,197,3,1
140065,30,,-9,sbi,41,1,89,130,-9,-9,235,376,2,1
140065,31,,-9,sbi,41,1,127,130,-9,-9,231,418,2,1
140065,32,,-9,sbi,41,1,119,130,-9,-9,219,622,2,1
140065,33,,-9,sbi,41,1,109,130,-9,-9,222,1060,2,1
140065,34,,-9,sbi,41,1,137,130,-9,-9,231,983,2,1
140065,35,,-9,sbi,41,1,112,130,-9,-9,239,1166,2,1
140065,36,,-9,sbi,41,1,88,130,-9,-9,269,484,3,1
140065,37,,-9,sbi,41,1,114,130,-9,-9,273,897,2,1
140065,38,,-9,sbi,41,1,120,130,-9,-9,268,1063,2,1
140065,39,,-9,sbi,41,1,132,130,-9,-9,269,1081,2,1
140065,40,,-9,sbi,41,1,116,130,-9,-9,269,1185,3,1
140065,41,,-9,sbi,41,1,98,130,-9,-9,302,273,2,1
140065,42,,-9,sbi,41,1,107,130,-9,-9,293,354,2,1
140065,43,,-9,sbi,41,1,136,130,-9,-9,317,524,2,1
140065,44,,-9,sbi,41,1,104,130,-9,-9,324,543,2,1
140065,45,,-9,sbi,41,1,104,130,-9,-9,342,645,2,1
140065,46,,-9,sbi,41,1,101,130,-9,-9,353,1000,2,1
140066,1,,-9,gfi,95,1,154,140,153,120,330,254,4,1
140066,2,,-9,gfi,95,1,388,130,265,164,328,540,2,1
140066,3,,-9,gfi,95,1,166,130,-9,-9,311,660,4,1
140066,4,,-9,gfi,95,1,385,130,-9,-9,328,1619,2,1
140066,5,,-9,gfi,95,1,596,200,279,161,351,1747,1,1
140066,6,,-9,gfi,95,1,346,130,253,169,353,1078,3,1
140066,7,,-9,gfi,95,1,185,130,-9,-9,372,783,4,1
140066,8,,-9,gfi,95,1,133,200,144,116,385,532,4,1
140066,9,,-9,gfi,95,1,169,160,-9,-9,391,352,4,1
140066,10,,-9,gfi,95,1,153,200,-9,-9,38,460,4,1
140066,11,,-9,ela,95,1,453,130,270,188,22,575,1,1
140066,12,,-9,gfi,95,1,338,130,-9,-9,396,1042,2,1
140066,13,,-9,gfi,95,1,347,130,-9,-9,382,1487,2,1
140066,14,,-9,gfi,95,1,291,130,241,162,21,1073,2,1
140066,15,,-9,gfi,95,1,115,130,-9,-9,36,1089,4,1
140066,16,,-9,ela,95,1,368,130,253,191,30,1492,2,1
140066,17,,-9,rbu,95,1,617,130,257,153,80,1438,2,1
140066,18,,-9,gfi,95,1,199,150,-9,-9,59,682,4,1
140066,19,,-9,gfi,95,1,204,130,202,104,54,495,3,1
140066,20,,-9,gfi,95,1,124,130,-9,-9,88,296,4,1
140066,21,,-9,gfi,95,1,136,130,-9,-9,88,596,4,1
140066,22,,-9,gfi,95,1,128,130,-9,-9,89,873,4,1
140066,23,,-9,gki,95,1,433,130,257,192,99,1627,1,1
140066,24,,-9,gfi,95,1,177,130,-9,-9,127,923,4,1
140066,25,,-9,gfi,95,1,368,130,-9,-9,170,344,2,1
140066,26,,-9,gfi,95,1,191,130,-9,-9,176,590,4,1
140066,27,,-9,gfi,95,1,464,150,281,170,165,990,1,1
140066,28,,-9,gfi,95,1,199,150,-9,-9,157,1199,3,1
140066,29,,-9,gfi,95,1,354,130,-9,-9,178,1472,2,1
140066,30,,-9,gfi,95,1,326,130,-9,-9,202,1514,2,1
140066,31,,-9,gfi,95,1,429,130,291,166,216,1666,1,1
140066,32,,-9,gfi,95,1,370,130,-9,-9,215,1306,2,1
140066,33,,-9,ela,95,1,412,130,288,205,201,695,1,1
140066,34,,-9,gfi,95,1,179,130,-9,-9,237,669,4,1
140066,35,,-9,gfi,95,1,208,150,-9,-9,242,813,3,1
140066,36,,-9,gfi,95,1,335,130,-9,-9,229,1164,2,1
140066,37,,-9,gfi,95,1,395,130,-9,-9,244,1527,2,1
140066,38,,-9,gfi,95,1,169,160,-9,-9,242,1244,3,1
140066,39,,-9,gfi,95,1,351,130,-9,-9,265,1700,2,1
140066,40,,-9,gfi,95,1,346,130,-9,-9,292,1736,2,1
140066,41,,-9,gfi,95,1,428,130,-9,-9,293,1362,2,1
140066,42,,-9,gfi,95,1,320,130,-9,-9,283,856,2,1
140066,43,,-9,gfi,95,1,356,150,-9,-9,265,918,2,1
140066,44,,-9,gfi,95,1,229,130,-9,-9,261,471,3,1
140067,1,,-9,gki,91,1,296,130,-9,-9,10,344,2,1
140067,2,,-9,gki,91,1,165,130,-9,-9,23,614,4,1
140067,3,,-9,gki,91,1,343,130,-9,-9,21,855,2,1
140067,4,,-9,sbi,36,5,105,130,99,63,24,1060,4,1
140067,5,,-9,sbi,36,5,113,130,105,59,15,1198,4,1
140067,6,,-9,gki,91,1,303,130,-9,-9,21,1324,2,1
140067,7,,-9,gki,91,1,312,130,-9,-9,59,1474,2,1
140067,8,,-9,gki,91,1,192,130,-9,-9,51,1234,3,1
140067,9,,-9,gki,91,1,300,130,-9,-9,64,1242,2,1
140067,10,,-9,gki,91,1,253,130,-9,-9,63,944,2,1
140067,11,,-9,vbe,41,5,104,130,-9,-9,68,797,4,1
140067,12,,-9,gki,91,1,204,130,-9,-9,76,1095,3,1
140067,13,,-9,gki,91,1,179,130,-9,-9,83,1077,4,1
140067,14,,-9,gki,91,1,371,130,-9,-9,102,1185,2,1
140067,15,,-9,gki,91,1,324,130,-9,-9,87,814,2,1
140067,16,,-9,gki,91,1,306,130,-9,-9,105,739,2,1
140067,17,,-9,vbe,41,5,88,130,88,55,98,507,4,1
140067,18,,-9,tei,41,5,116,130,89,63,99,355,4,1
140067,19,,-9,tei,61,5,176,130,134,65,131,164,4,1
140067,20,,-9,gki,91,1,442,130,273,184,176,358,1,1
140067,21,,-9,gki,91,1,245,130,-9,-9,123,505,3,1
140067,22,,-9,tei,61,5,114,130,115,64,115,868,4,1
140067,23,,-9,gki,91,1,353,130,-9,-9,130,1111,2,1
140067,24,,-9,tei,61,5,161,130,151,66,137,879,4,1
140067,25,,-9,gki,91,1,306,130,-9,-9,167,1246,2,1
140067,26,,-9,tei,61,5,135,130,129,73,178,1189,4,1
140067,27,,-9,gki,91,1,366,130,281,188,184,1277,2,1
140067,28,,-9,gki,91,1,344,130,259,193,204,1619,2,1
140067,29,,-9,gki,91,1,171,150,-9,-9,192,687,3,1
140067,30,,-9,gki,91,1,149,130,170,141,205,584,4,1
140067,31,,-9,kir,71,5,211,130,152,49,223,699,3,1
140067,32,,-9,gki,91,1,255,130,-9,-9,218,845,2,1
140067,33,,-9,gki,91,1,269,130,252,197,222,1246,2,1
140067,34,,-9,gki,91,1,316,130,-9,-9,245,1303,2,1
140067,35,,-9,gki,91,1,143,130,-9,-9,234,1130,4,1
140067,36,,-9,vbe,36,5,120,130,98,56,256,842,4,1
140067,37,,-9,gki,91,1,244,130,-9,-9,257,992,2,1
140067,38,,-9,gki,91,1,185,130,-9,-9,261,1138,3,1
140067,39,,-9,gki,91,1,207,130,-9,-9,270,1188,3,1
140067,40,,-9,vbe,36,5,122,130,96,37,274,1230,4,1
140067,41,,-9,gki,91,1,314,130,-9,-9,268,1613,2,1
140067,42,,-9,gki,91,1,379,130,-9,-9,291,1069,2,1
140067,43,,-9,gki,91,1,223,130,-9,-9,275,714,3,1
140067,44,,-9,kir,71,5,247,130,157,65,286,481,3,1
140067,45,,-9,gki,91,1,283,130,-9,-9,278,405,2,1
140067,46,,-9,gki,91,1,175,130,163,144,299,384,3,1
140067,47,,-9,gki,91,1,306,130,-9,-9,306,817,2,1
140067,48,,-9,vbe,36,5,109,130,96,58,294,1121,4,1
140067,49,,-9,gki,91,1,207,130,-9,-9,303,1155,3,1
140067,50,,-9,gki,91,1,273,130,-9,-9,315,1166,2,1
140067,51,,-9,vbe,36,5,169,130,104,49,320,1176,4,1
140067,52,,-9,kir,71,5,263,120,156,69,337,1079,3,1
140067,53,,-9,gki,91,1,237,130,-9,-9,329,951,3,1
140067,54,,-9,gki,91,1,232,130,-9,-9,332,651,2,1
140067,55,,-9,gki,91,1,366,130,267,173,345,512,2,1
140067,56,,-9,gki,91,1,229,130,-9,-9,345,1132,3,1
140067,57,,-9,gki,91,1,247,130,220,168,356,988,2,1
140067,58,,-9,gki,91,1,213,150,-9,-9,365,770,3,1
140067,59,,-9,sbi,26,5,91,130,94,59,381,480,4,1
140067,60,,-9,gki,91,1,198,130,-9,-9,392,683,3,1
140067,61,,-9,gki,91,1,136,130,-9,-9,383,796,4,1
140067,62,,-9,vbe,36,5,116,130,-9,-9,369,1241,4,1
140067,63,,-9,gki,91,1,313,130,-9,-9,379,1386,2,1
140068,1,,-9,gfi,80,1,307,130,281,194,131,193,2,1
140068,2,,-9,gfi,80,1,177,130,-9,-9,104,442,3,1
140068,3,,-9,gfi,80,1,137,130,-9,-9,127,697,4,1
140068,4,,-9,gfi,80,1,170,130,253,195,112,747,3,1
140068,5,,-9,gfi,80,1,390,130,282,177,111,861,1,1
140068,6,,-9,gfi,80,1,166,130,-9,-9,99,1256,3,1
140068,7,,-9,gfi,80,1,225,130,278,179,146,1262,2,1
140068,8,,-9,gfi,80,1,197,130,-9,-9,130,1040,3,1
140068,9,,-9,gfi,80,1,279,130,240,161,143,921,2,1
140068,10,,-9,gfi,80,1,303,130,-9,-9,156,1188,2,1
140068,11,,-9,gfi,80,1,130,130,-9,-9,177,1206,4,1
140068,12,,-9,gfi,80,1,313,130,-9,-9,176,995,2,1
140068,13,,-9,gfi,80,1,169,130,-9,-9,179,776,3,1
140068,14,,-9,gfi,80,1,115,130,-9,-9,161,558,4,1
140068,15,,-9,gfi,80,1,354,130,-9,-9,181,422,1,1
140068,16,,-9,gfi,80,1,113,130,157,134,219,482,4,1
140068,17,,-9,gfi,80,1,287,130,-9,-9,191,1027,2,1
140068,18,,-9,gfi,80,1,159,130,-9,-9,216,1213,3,1
140068,19,,-9,gfi,80,1,238,130,-9,-9,232,1235,2,1
140068,20,,-9,gfi,80,1,169,130,-9,-9,233,1083,3,1
140068,21,,-9,gfi,80,1,300,130,-9,-9,224,907,2,1
140068,22,,-9,gfi,80,1,175,130,-9,-9,236,795,3,1
140068,23,,-9,gfi,80,1,212,130,-9,-9,244,818,3,1
140068,24,,-9,gfi,80,1,134,130,-9,-9,250,1011,4,1
140068,25,,-9,gfi,80,1,214,130,-9,-9,259,926,2,1
140068,26,,-9,gfi,80,1,189,130,-9,-9,276,1220,2,1
140068,27,,-9,gfi,80,1,211,130,-9,-9,295,1257,2,1
140068,28,,-9,gfi,80,1,145,130,-9,-9,286,1228,3,1
140068,29,,-9,gfi,80,1,218,130,-9,-9,277,951,2,1
140068,30,,-9,gfi,80,1,211,130,-9,-9,284,892,3,1
140068,31,,-9,gfi,80,1,129,130,-9,-9,266,658,4,1
140068,32,,-9,gfi,80,1,184,130,-9,-9,293,731,3,1
140068,33,,-9,gfi,80,1,243,130,-9,-9,287,647,2,1
140068,34,,-9,gfi,80,1,206,130,-9,-9,299,599,2,1
140068,35,,-9,gfi,80,1,269,130,-9,-9,265,251,2,1
140068,36,,-9,gfi,80,1,193,130,-9,-9,338,431,3,1
140068,37,,-9,gfi,80,1,263,130,-9,-9,331,640,2,1
140068,38,,-9,gfi,80,1,170,130,-9,-9,317,947,3,1
140068,39,,-9,gfi,80,1,278,130,-9,-9,310,1099,2,1
140068,40,,-9,gfi,80,1,229,130,-9,-9,318,1174,2,1
140068,41,,-9,gfi,80,1,223,130,-9,-9,332,1235,2,1
140068,42,,-9,gfi,80,1,310,130,-9,-9,349,1246,1,1
140068,43,,-9,gfi,80,1,184,130,-9,-9,345,1007,3,1
140068,44,,-9,gfi,80,1,153,130,-9,-9,344,733,4,1
140068,45,,-9,gfi,80,1,242,130,-9,-9,358,994,2,1
140068,46,,-9,gfi,80,1,295,130,-9,-9,377,1094,2,1
140068,47,,-9,gfi,80,1,199,130,-9,-9,379,1237,3,1
140068,48,,-9,gfi,80,1,325,130,-9,-9,389,1293,1,1
140068,49,,-9,gfi,80,1,137,130,-9,-9,394,1079,4,1
140068,50,,-9,gfi,80,1,238,130,-9,-9,399,1048,2,1
140068,51,,-9,gfi,80,1,288,130,-9,-9,381,863,2,1
140068,52,,-9,gfi,80,1,128,130,-9,-9,395,754,4,1
140068,53,,-9,gfi,80,1,167,140,-9,-9,390,631,3,1
140068,54,,-9,gfi,80,1,174,130,-9,-9,390,460,3,1
140068,55,,-9,gfi,80,1,272,130,-9,-9,371,386,2,1
140068,56,,-9,gfi,80,1,212,130,-9,-9,373,157,3,1
140068,57,,-9,gfi,80,1,197,130,-9,-9,9,265,3,1
140068,58,,-9,gfi,80,1,178,130,-9,-9,23,554,3,1
140068,59,,-9,gfi,80,1,138,130,-9,-9,11,699,4,1
140068,60,,-9,gfi,80,1,326,130,-9,-9,23,857,1,1
140068,61,,-9,gfi,80,1,150,130,-9,-9,16,989,4,1
140068,62,,-9,gfi,80,1,139,130,-9,-9,23,991,4,1
140068,63,,-9,gfi,80,1,170,130,-9,-9,38,883,3,1
140068,64,,-9,gfi,80,1,179,130,-9,-9,36,1183,3,1
140068,65,,-9,gfi,80,1,328,130,-9,-9,56,1531,1,1
140068,66,,-9,gfi,80,1,186,130,-9,-9,49,1088,3,1
140068,67,,-9,gfi,80,1,176,130,-9,-9,56,999,3,1
140068,68,,-9,gfi,80,1,189,130,-9,-9,70,1181,3,1
140068,69,,-9,gfi,80,1,281,130,-9,-9,62,688,2,1
140068,70,,-9,gfi,80,1,155,130,-9,-9,56,282,3,1
140068,71,,-9,gfi,80,1,190,130,-9,-9,72,378,4,1
140068,72,,-9,gfi,80,1,264,130,-9,-9,83,702,2,1
140068,73,,-9,gfi,80,1,147,130,-9,-9,87,790,4,1
140068,74,,-9,gfi,80,1,162,130,-9,-9,89,1160,3,1
140089,1,,-9,gki,95,1,274,130,204,114,200,457,2,1
140089,2,,-9,gki,95,1,190,130,191,136,182,1028,3,1
140089,3,,-9,gki,95,1,340,130,240,139,204,940,1,1
140089,4,,-9,gki,95,1,278,130,-9,-9,252,765,3,1
140089,5,,-9,gki,95,1,225,130,212,167,292,1118,2,1
140089,6,,-9,gki,95,1,292,130,-9,-9,285,676,2,1
140089,7,,-9,gki,95,1,305,130,-9,-9,309,862,2,1
140089,8,,-9,gki,95,1,348,130,-9,-9,307,1534,1,1
140089,9,,-9,gki,95,1,230,130,-9,-9,324,1187,2,1
140089,10,,-9,gki,95,1,327,130,-9,-9,336,1203,2,1
140089,11,,-9,gki,95,1,180,130,-9,-9,347,1245,4,1
140089,12,,-9,gki,95,1,327,130,-9,-9,356,1205,2,1
140089,13,,-9,gki,95,1,281,130,-9,-9,356,831,2,1
140089,14,,-9,gki,95,1,216,130,-9,-9,348,248,3,1
140089,15,,-9,gki,95,1,232,130,-9,-9,325,122,3,1
140089,16,,-9,gki,95,1,225,130,-9,-9,33,210,3,1
140089,17,,-9,gki,95,1,260,130,-9,-9,21,383,2,1
140089,18,,-9,gki,95,1,193,130,-9,-9,21,574,3,1
140089,19,,-9,gki,95,1,233,130,-9,-9,394,921,3,1
140089,20,,-9,gki,95,1,330,130,-9,-9,4,1347,2,1
140089,21,,-9,gki,95,1,358,130,228,138,21,1772,1,1
140089,22,,-9,gki,95,1,243,130,-9,-9,23,990,2,1
140089,23,,-9,gki,95,1,221,130,-9,-9,46,858,3,1
140089,24,,-9,gki,95,1,200,130,-9,-9,58,965,3,1
140089,25,,-9,gki,95,1,219,130,-9,-9,51,1150,3,1
140089,26,,-9,gki,95,1,208,130,-9,-9,59,1196,3,1
140089,27,,-9,gki,95,1,303,130,-9,-9,52,1702,2,1
140089,28,,-9,gki,95,1,311,130,-9,-9,95,1592,1,1
140089,29,,-9,gki,95,1,360,130,-9,-9,78,646,2,1
140089,30,,-9,gki,95,1,273,130,-9,-9,123,930,3,1
140089,31,,-9,gki,95,1,285,130,-9,-9,113,1113,2,1
140089,32,,-9,gki,95,1,249,130,-9,-9,134,1009,3,1
