bund_nr,labor,labornr,otprobe,utprobe
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/003_33,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/003_33,0,5
50142,200,000012779/005_35,10,30
50142,-9,50142_5_10,5,10
50142,200,000012779/005_35,10,30
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,100,0812358,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,100,0812358,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/008_38,90,140
50142,200,000012779/006_36,30,60
50142,200,000012779/003_33,0,5
50142,200,000012779/006_36,30,60
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/008_38,90,140
50142,200,000012779/008_38,90,140
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/006_36,30,60
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/007_37,60,90
50142,200,000012779/008_38,90,140
50142,200,000012779/003_33,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/005_35,10,30
50142,200,000012779/007_37,60,90
50142,200,000012779/009_39,140,200
50142,200,000012779/009_39,140,200
50142,200,000012779/007_37,60,90
50142,200,000012779/005_35,10,30
50142,200,000012779/007_37,60,90
50142,200,000012779/009_39,140,200
50142,200,000012779/006_36,30,60
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/008_38,90,140
50142,200,000012779/009_39,140,200
50142,200,000012779/009_39,140,200
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/009_39,140,200
50142,200,000012779/007_37,60,90
50142,200,000012779/008_38,90,140
50142,100,0812359,5,10
50142,200,000012779/008_38,90,140
50142,200,000012779/007_37,60,90
50142,200,000012779/008_38,90,140
50142,200,000012779/007_37,60,90
50142,200,000012779/009_39,140,200
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/004_34,5,10
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/005_35,10,30
50142,200,000012779/003_33,0,5
50142,100,0812358,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,100,0812358,0,5
50142,-9,50142_0_5,0,5
50142,100,0812358,0,5
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/008_38,90,140
50142,200,000012779/009_39,140,200
50142,200,000012779/009_39,140,200
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,200,000012779/009_39,140,200
50142,200,000012779/009_39,140,200
50142,100,0812359,5,10
50142,-9,50142_0_5,0,5
50142,200,000012779/008_38,90,140
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,-9,50142_0_5,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/003_33,0,5
50142,200,000012779/004_34,5,10
50142,100,0812359,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/006_36,30,60
50142,200,000012779/003_33,0,5
50142,200,000012779/005_35,10,30
50142,200,000012779/006_36,30,60
50142,200,000012779/009_39,140,200
50142,200,000012779/009_39,140,200
50142,200,000012779/005_35,10,30
50142,200,000012779/008_38,90,140
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/008_38,90,140
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/004_34,5,10
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/008_38,90,140
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/008_38,90,140
50142,200,000012779/003_33,0,5
50142,200,000012779/004_34,5,10
50142,-9,50142_10_30,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/006_36,30,60
50142,200,000012779/005_35,10,30
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/009_39,140,200
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/009_39,140,200
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,200,000012779/009_39,140,200
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,-9,50142_10_30,10,30
50142,-9,50142_5_10,5,10
50142,200,000012779/003_33,0,5
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,100,0812359,5,10
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,100,0812359,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,100,0812358,0,5
50142,100,0812358,0,5
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/006_36,30,60
50142,200,000012779/006_36,30,60
50142,200,000012779/004_34,5,10
50142,200,000012779/007_37,60,90
50142,200,000012779/006_36,30,60
50142,-9,50142_5_10,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/003_33,0,5
50142,200,000012779/003_33,0,5
50142,100,0812359,5,10
50142,100,0812358,0,5
50142,100,0812358,0,5
50142,100,0812358,0,5
50142,200,000012779/006_36,30,60
50142,200,000012779/003_33,0,5
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/007_37,60,90
50142,200,000012779/009_39,140,200
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/004_34,5,10
50142,200,000012779/006_36,30,60
50142,200,000012779/005_35,10,30
50142,200,000012779/005_35,10,30
50142,200,000012779/006_36,30,60
50142,200,000012779/009_39,140,200
