bund_nr,alter,bhd_hoehe,alter_methode,hoehe,kransatz,kraft,lfd_nr,schi,baumkennzahl,bart,zwiesel,bhd,hori,d_mess,azi
140254,71,130,5,216,118,3,9,3,2,pa,,,511,291,257
140254,26,130,5,84,42,2,10,1,2,slb,,,441,87,285
140254,26,130,5,91,53,2,11,1,2,li,,,607,138,277
140254,26,130,5,87,39,2,12,1,2,li,,,795,104,254
140254,26,150,5,98,42,2,13,1,2,li,,,862,122,248
140254,26,130,5,157,51,2,14,1,1,li,,,1082,238,235
140254,71,130,5,214,137,2,15,3,2,pa,,,1046,285,280
140254,26,130,5,87,36,2,16,1,2,li,,,1195,123,282
140254,26,130,5,,,2,17,1,2,li,,,1162,104,288
140254,26,150,5,,,2,18,1,2,li,,,1171,117,302
140254,71,130,5,269,155,2,19,3,2,pa,,,1609,445,304
140254,71,130,5,253,145,2,20,3,2,pa,,,1093,374,325
140254,26,130,5,,,2,21,1,2,li,,,1107,103,361
140254,26,130,5,,,2,22,1,2,li,,,894,139,351
140254,26,130,5,,,2,23,1,2,li,,,750,105,338
140254,26,130,5,,,2,24,1,2,li,,,616,103,320
140254,26,130,5,,,2,25,1,2,slb,,,410,70,327
140254,71,130,5,,,2,26,3,2,pa,,,609,425,351
140254,71,130,5,301,161,2,27,3,2,pa,,,1204,464,381
140254,26,130,5,105,53,2,28,1,2,slb,,,342,83,32
140254,26,130,5,121,58,2,29,1,2,bah,,,337,124,58
140254,26,130,5,99,58,2,30,1,2,slb,,,544,84,18
140254,26,130,5,175,78,2,31,1,1,bah,,,1175,133,20
140254,26,130,5,165,42,2,32,1,1,rbu,,,475,162,61
140254,26,130,5,81,32,2,33,1,2,rbu,,,392,79,103
140254,26,130,5,194,19,2,34,1,1,sah,,,1133,247,60
140254,26,130,5,178,66,2,35,1,1,bah,,,907,190,91
140254,71,130,5,,,2,36,3,2,pa,,,866,492,96
140254,26,130,5,,,2,37,1,2,slb,,,952,106,110
140254,26,130,5,188,69,2,38,1,1,bah,,,973,229,130
140254,71,130,5,,,2,39,3,2,pa,,,1688,462,129
140315,88,130,1,227,156,3,1,1,1,sbi,,,199,255,32
140315,88,130,1,252,129,3,2,1,2,sbi,,,320,282,97
140315,45,130,1,145,73,4,3,1,2,vbe,,,708,150,82
140315,45,130,1,171,112,4,4,1,2,sbi,,,1049,146,84
140315,45,140,1,,,4,5,1,2,sbi,,,1104,108,107
140315,88,130,1,231,118,3,6,1,1,sbi,,,1445,405,103
140315,113,150,1,345,144,1,7,1,1,gfi,,,1617,738,122
140315,35,150,1,127,94,4,8,1,2,vbe,,,826,108,136
140315,74,150,1,261,81,3,9,1,1,gfi,,,1011,288,144
140315,113,130,1,315,141,2,10,1,1,gfi,,,1213,422,162
140315,113,150,1,301,100,2,11,1,1,gfi,,,1660,430,163
140315,113,130,1,327,179,2,12,1,1,gfi,,,1260,480,182
140315,113,130,1,305,165,2,13,1,1,gfi,,,1334,448,187
140315,45,130,1,110,43,4,14,1,1,gfi,,,1231,111,211
140315,113,130,1,312,162,2,15,1,1,gfi,,,816,443,206
140315,113,130,1,334,93,2,16,1,1,gfi,,,633,545,194
140315,113,130,1,282,98,3,17,1,1,gfi,,,782,245,180
140315,113,130,1,329,182,2,18,1,1,gfi,,,1418,485,235
140315,113,130,1,276,123,2,19,1,1,gfi,,,1605,410,245
140315,113,130,1,320,148,2,20,1,1,gfi,,,1151,562,255
140315,113,150,1,321,153,2,21,1,1,gfi,,,868,486,280
140315,113,130,1,323,100,2,22,1,1,gfi,,,1578,524,274
140315,88,130,1,263,122,3,23,1,1,sbi,,,415,289,301
140315,88,130,1,,,3,24,1,2,sbi,,,398,278,317
140315,56,150,1,253,60,3,25,1,1,gfi,,,850,341,352
140315,88,130,1,242,166,2,26,1,2,sbi,,,1349,521,346
140315,45,130,1,152,80,4,27,1,2,gfi,,,1142,150,373
140315,45,130,1,160,48,4,28,1,1,gfi,,,971,133,372
140315,45,130,1,185,44,4,29,1,1,gfi,,,821,185,385
140315,88,130,1,,,2,30,1,2,sbi,,,946,268,6
140315,88,130,1,,,3,31,1,2,sbi,,,1088,215,4
140315,113,200,1,371,73,1,32,1,1,gfi,,,1689,675,396
140315,56,130,1,259,84,3,33,1,1,gfi,,,1043,341,47
140315,74,130,1,151,102,4,34,1,2,vbe,,,467,205,377
140316,52,130,1,194,83,2,1,1,1,sei,,,123,209,198
140316,52,130,1,136,113,3,2,1,2,sei,,,445,134,186
140316,52,130,1,,,2,3,1,1,sei,,,593,277,187
140316,52,130,1,240,88,1,4,1,1,sei,,,536,285,200
140316,52,130,1,,,2,5,1,2,sei,,,917,201,189
140316,52,130,1,,,2,6,1,1,sei,,,1217,294,199
140316,52,130,1,244,117,1,7,1,1,sei,,,1688,398,203
140316,52,130,1,,,2,8,1,1,sei,,,927,274,214
140316,52,130,1,,,3,9,1,1,sei,,,1262,200,233
140316,52,130,1,,,2,10,1,1,sei,,,1638,366,246
140316,52,130,1,,,2,11,1,1,sei,,,665,306,248
140316,52,130,1,163,112,3,12,1,2,wli,,,560,158,217
140316,52,130,1,,,3,13,1,1,sei,,,457,180,229
140316,52,130,1,209,136,2,14,1,1,hbu,,,432,228,317
140316,52,130,1,203,128,2,15,1,1,sei,,,675,287,333
140316,52,130,1,,,4,16,1,2,sei,,,865,154,325
140316,52,130,1,,,2,17,1,3,sei,,,882,245,318
140316,52,130,1,,,2,18,1,1,sei,,,1069,221,290
140316,52,130,1,,,3,19,1,1,sei,,,1196,210,297
140316,52,130,1,,,1,20,1,1,sei,,,1283,377,322
140316,52,130,1,,,2,21,1,1,sei,,,1072,278,338
140316,52,130,1,,,2,22,1,1,sei,,,799,262,353
140316,52,130,1,,,2,23,1,1,sei,,,1058,350,355
140316,52,130,1,,,2,24,1,2,sei,,,1782,302,363
140316,52,130,1,,,2,25,1,2,sei,,,835,274,371
140316,52,140,1,116,82,4,26,1,2,hbu,,,448,71,366
140316,52,130,1,151,43,3,27,1,1,wli,,,281,178,344
140316,52,130,1,219,20,2,28,1,1,hbu,,,467,244,382
140316,52,130,1,,,1,29,1,1,sei,,,1102,375,396
140316,52,150,1,,,2,30,1,2,sei,,,1215,209,3
140316,52,130,1,136,42,4,31,1,1,hbu,,,767,154,14
140316,52,130,1,205,28,2,32,1,1,hbu,,,894,218,20
140316,52,130,1,,,3,33,1,1,sei,,,1002,182,33
140316,52,130,1,,,2,34,1,1,sei,,,1245,240,52
140316,52,130,1,,,2,35,1,1,sei,,,962,242,47
140316,52,120,1,,,2,36,1,1,sei,,,605,241,49
140316,52,130,1,,,3,37,1,3,sei,,,349,191,68
140316,52,130,1,,,1,38,1,1,sei,,,447,367,114
140316,52,150,1,,,3,39,1,2,sei,,,688,142,85
140316,52,130,1,196,56,3,40,1,1,sei,,,968,170,73
140316,52,130,1,,,4,41,1,2,sei,,,1105,130,72
140316,52,130,1,217,87,2,42,1,1,sei,,,1116,236,81
140316,52,130,1,,,3,43,1,1,sei,,,930,154,88
140316,52,150,1,,,3,44,1,2,sei,,,1233,157,99
140316,52,130,1,,,2,45,1,1,sei,,,1202,218,128
140316,52,130,1,,,2,46,1,1,sei,,,1020,258,114
140316,52,130,1,,,2,47,1,1,sei,,,766,259,135
140316,52,150,1,,,2,48,1,1,sei,,,521,224,136
140316,52,130,1,,,3,49,1,2,sei,,,746,161,150
140316,52,130,1,,,3,50,1,2,sei,,,747,153,161
140316,52,130,1,,,3,51,1,1,sei,,,1116,162,141
140316,52,130,1,113,50,4,52,1,1,wli,,,1237,134,142
140316,52,130,1,199,104,2,53,1,2,wli,,,1077,232,155
140316,52,130,1,,,2,54,1,1,sei,,,1102,218,159
140316,52,130,1,,,3,55,1,1,sei,,,1232,200,154
140316,52,130,1,210,122,4,56,1,1,wli,,,1220,132,162
140316,52,130,1,,,3,57,1,3,sei,,,1221,185,178
140052,129,130,1,324,140,2,35,1,0,gfi,,,1782,452,387
140052,129,130,1,267,197,2,36,1,0,gfi,,,1669,304,141
140051,140,150,1,278,110,2,28,1,0,gfi,,,1774,418,252
140051,140,130,1,292,144,2,29,1,0,gfi,,,1763,355,314
140042,96,130,1,318,168,2,27,1,0,gfi,,,576,462,328
140042,96,160,1,318,196,2,28,1,0,gfi,,,820,453,344
140042,96,130,1,332,186,2,29,1,0,gfi,,,1612,497,338
140042,96,130,1,310,172,2,30,1,0,gfi,,,1215,465,393
140042,96,130,1,324,160,2,31,1,0,gfi,,,1776,538,4
140042,96,130,1,294,182,2,32,1,0,gfi,,,1358,406,13
140042,96,130,1,338,212,2,33,1,0,gfi,,,1388,518,38
140042,96,130,1,,,2,34,1,0,gfi,,,1762,472,31
140042,96,130,1,353,242,2,35,1,0,gfi,,,1717,522,57
140042,96,130,1,284,236,3,36,1,0,gfi,,,1333,304,58
140042,96,130,1,309,228,3,37,1,0,gfi,,,1099,296,50
140042,96,130,1,326,188,2,38,1,0,gfi,,,1337,435,90
140042,96,130,1,,,2,39,1,0,gfi,,,1658,459,99
140042,96,130,1,362,224,2,40,1,0,gfi,,,746,551,112
140042,96,130,1,242,182,3,41,1,0,gfi,,,693,239,20
140042,96,130,1,335,232,2,42,1,0,gfi,,,1496,493,153
140042,96,130,1,355,184,2,43,1,0,gfi,,,1037,590,173
140042,96,130,1,334,180,2,44,1,0,gfi,,,1781,539,156
140042,96,130,1,314,162,2,45,1,0,gfi,,,1638,432,180
140042,96,130,1,306,216,2,46,1,0,gfi,,,1739,321,216
140042,96,130,1,,,2,47,1,0,gfi,,,1272,418,216
140042,96,130,1,,,2,48,1,0,gfi,,,837,480,229
140042,96,130,1,331,242,2,49,1,0,gfi,,,366,490,245
140042,96,130,1,312,196,2,50,1,0,gfi,,,847,402,277
140042,96,130,1,,,2,51,1,0,gfi,,,1297,447,268
140042,96,130,1,344,196,2,52,1,0,gfi,,,1521,543,272
140042,96,130,1,284,182,2,53,1,0,gfi,,,1699,375,295
140044,67,150,1,,,2,42,1,0,gfi,,,1772,370,4
140040,126,130,1,306,184,2,23,1,0,gfi,,,1778,445,303
140040,126,130,1,336,186,2,24,1,0,gfi,,,1757,560,182
140047,52,130,1,,,0,46,2,0,gfi,,,377,219,254
140047,52,130,1,,,0,47,2,0,gfi,,,664,238,268
140047,114,130,1,252,114,2,48,1,0,gfi,,,1328,463,277
140047,114,150,1,280,76,2,49,1,0,gfi,,,1715,392,287
140047,52,130,1,,,0,50,2,0,gfi,,,690,157,291
140047,52,130,1,,,0,51,2,0,gfi,,,363,197,293
140047,52,130,1,132,58,0,52,2,0,gfi,,,1243,111,304
140047,114,130,1,276,120,2,53,1,0,gfi,,,1343,407,313
140047,114,130,1,290,124,2,54,1,0,gfi,,,1765,373,337
140047,114,150,1,252,114,2,55,1,0,gfi,,,1735,329,357
140047,52,150,1,,,0,56,2,0,gfi,,,654,130,331
140047,52,150,1,,,0,57,2,0,gfi,,,393,158,351
140047,52,130,1,,,0,58,2,0,gfi,,,742,114,346
140047,52,130,1,,,0,59,2,0,gfi,,,862,175,351
140047,114,130,1,,,2,60,1,0,gfi,,,1108,402,364
140047,52,130,1,128,40,0,61,2,0,gfi,,,616,148,367
140047,52,130,1,88,17,0,62,2,0,gfi,,,323,104,377
140047,114,130,1,261,166,2,63,1,0,gfi,,,595,432,377
140047,52,130,1,,,0,64,2,0,gfi,,,845,106,376
140047,52,140,1,91,40,0,65,2,0,gfi,,,979,94,378
140047,52,130,1,,,0,66,2,0,gfi,,,1191,142,379
140047,114,130,1,280,148,2,67,1,0,gfi,,,1776,437,379
140047,52,130,1,,,0,68,2,0,gfi,,,897,131,395
140047,52,130,1,,,0,69,2,0,gfi,,,606,121,391
140047,52,130,1,83,6,0,70,2,0,gfi,,,427,94,1
140047,52,130,1,,,0,71,2,0,gfi,,,549,124,13
140047,114,130,1,310,96,2,72,1,0,gfi,,,1557,488,42
140047,114,130,1,308,148,2,73,1,0,gfi,,,1309,480,50
140047,52,130,1,,,0,74,2,0,gfi,,,1172,118,66
140047,52,130,1,114,20,0,75,2,0,gfi,,,691,150,59
140047,52,130,1,,,0,76,2,0,gfi,,,547,86,86
140047,52,130,1,,,0,77,2,0,gfi,,,654,105,83
140047,114,130,1,302,124,2,78,1,0,gfi,,,1015,480,95
140047,52,130,1,,,0,79,2,0,gfi,,,972,147,101
140047,52,130,1,,,0,80,2,0,gfi,,,1117,138,98
140047,52,130,1,,,0,81,2,0,gfi,,,1254,125,94
140047,114,130,1,,,2,82,1,0,gfi,,,1608,495,94
140047,114,150,1,290,98,2,83,1,0,gfi,,,1388,408,161
140047,114,160,1,284,162,2,84,1,0,gfi,,,1377,377,169
140047,114,130,1,,,2,85,1,0,gfi,,,1015,460,182
140047,114,140,1,320,164,2,86,1,0,gfi,,,705,518,145
140047,52,130,1,88,17,0,87,2,0,gfi,,,382,117,142
140047,52,130,1,,,0,88,2,0,gfi,,,726,125,201
140047,114,130,1,301,181,2,89,1,0,gfi,,,1710,388,178
140047,52,130,1,,,0,90,2,0,gfi,,,1037,183,206
140047,52,140,1,144,46,0,91,2,0,gfi,,,1141,131,215
140049,38,130,1,250,88,2,45,1,0,gfi,,,1683,344,105
140049,38,130,1,264,70,2,46,1,0,gfi,,,1722,377,115
140049,38,130,1,222,116,2,47,1,0,gfi,,,1301,325,117
140049,38,130,1,148,126,4,48,1,0,gfi,,,1245,165,164
140049,38,130,1,228,98,2,49,1,0,gfi,,,1642,300,173
140049,38,130,1,234,74,2,50,1,0,gfi,,,1585,326,346
140049,38,150,1,242,124,2,51,1,0,gfi,,,1417,328,386
140049,38,180,1,248,122,2,52,1,0,gfi,,,1697,316,23
140049,38,130,1,248,98,2,53,1,0,gfi,,,1409,348,35
140049,38,130,1,248,138,2,54,1,0,gfi,,,1389,378,73
140050,36,130,1,238,137,3,56,1,0,bi,,,176,220,359
140050,36,150,1,254,81,2,57,1,0,gfi,,,977,325,364
140050,36,130,1,258,70,2,58,1,0,gfi,,,1615,380,365
140050,36,140,1,216,66,3,59,1,0,gfi,,,1125,260,373
140050,36,130,1,220,46,2,60,1,0,gfi,,,1160,309,384
140050,36,130,1,260,60,2,61,1,0,gfi,,,1560,395,6
140050,36,130,1,100,34,0,62,2,0,gfi,,,1250,155,24
140050,36,140,1,238,54,2,63,1,0,gfi,,,795,351,33
140050,36,130,1,226,48,2,64,1,0,gfi,,,1178,302,37
140050,36,130,1,228,42,2,65,1,0,gfi,,,1602,363,60
140050,36,140,1,214,52,2,66,1,0,gfi,,,329,319,69
140050,36,150,1,214,60,2,67,1,0,gfi,,,1061,281,86
140050,36,130,1,248,48,2,68,1,0,gfi,,,817,309,99
140050,36,130,1,,,2,69,1,0,gfi,,,1359,397,98
140050,36,130,1,220,84,2,70,1,0,gfi,,,857,293,130
140050,36,140,1,232,72,2,71,1,0,gfi,,,851,229,139
140050,36,130,1,,,2,72,1,0,gfi,,,1540,316,137
140050,36,130,1,,,2,73,1,0,gfi,,,1580,307,159
140050,36,130,1,,,0,74,2,0,gfi,,,944,174,161
140050,36,130,1,227,68,2,75,1,0,gfi,,,901,363,174
140050,36,130,1,,,2,76,1,0,gfi,,,1670,309,202
140050,36,130,1,,,2,77,1,0,gfi,,,1720,335,211
140050,36,130,1,,,0,78,2,0,gfi,,,1185,185,203
140050,36,130,1,208,92,2,79,1,0,gfi,,,1241,214,212
140050,36,130,1,,,2,80,1,0,gfi,,,1440,317,219
140050,36,130,1,,,2,81,1,0,gfi,,,770,265,211
140050,36,130,1,,,2,82,1,0,gfi,,,383,267,217
140050,36,130,1,192,108,2,83,1,0,gfi,,,647,204,233
140050,36,130,1,198,60,2,84,1,0,gfi,,,866,293,231
140050,36,130,1,216,82,2,85,1,0,gfi,,,1226,270,231
140050,36,130,1,,,2,86,1,0,gfi,,,533,324,260
140050,36,130,1,,,2,87,1,0,gfi,,,1496,345,287
140050,36,130,1,,,2,88,1,0,gfi,,,1312,330,295
140050,36,130,1,109,28,0,89,2,0,gfi,,,229,133,340
140050,36,130,1,77,38,0,90,2,0,gfi,,,569,93,381
140039,110,130,1,280,128,2,31,1,0,gfi,,,321,402,187
140039,110,130,1,305,175,1,32,1,0,gfi,,,1249,530,223
140039,110,130,1,328,185,2,33,1,0,gfi,,,789,443,230
140039,110,130,1,225,130,3,34,1,0,gfi,,,1430,322,275
140039,110,130,1,262,142,2,35,1,0,gfi,,,1380,329,289
140039,110,130,1,256,138,2,36,1,0,gfi,,,787,345,289
140039,110,150,1,280,140,2,37,1,0,gfi,,,1570,427,298
140039,110,130,1,250,148,2,38,1,0,gfi,,,1010,347,297
140039,110,130,1,250,140,2,39,1,0,gfi,,,670,322,325
140039,110,130,1,280,130,2,40,1,0,gfi,,,1320,388,327
140039,110,130,1,,,2,41,1,0,gfi,,,1770,338,314
140039,110,130,1,256,132,2,42,1,0,gfi,,,1100,365,344
140039,110,130,1,299,164,1,43,1,0,gfi,,,1780,501,391
140039,15,130,5,72,11,0,44,2,0,gfi,,,271,76,39
140039,110,130,1,283,195,2,45,1,0,gfi,,,410,443,125
140039,110,130,1,,,2,46,1,0,gfi,,,1460,344,126
140039,110,130,1,272,146,2,47,1,0,gfi,,,1030,440,141
140039,110,130,1,,,2,48,1,0,gfi,,,1070,439,158
140039,110,140,1,,,2,49,1,0,gfi,,,1590,347,159
140315,45,130,1,96,42,0,35,2,0,gfi,,,863,105,25
140315,45,140,1,112,48,0,36,2,0,vbe,,,810,112,138
140315,45,130,1,82,31,0,37,2,0,gfi,,,463,83,283
140315,45,130,1,111,49,0,38,2,0,gfi,,,1025,115,399
140053,40,130,1,89,25,0,25,2,0,sei,,,959,129,342
140053,116,130,1,245,154,2,26,1,0,gfi,,,1307,335,17
140058,47,130,1,231,84,2,66,1,0,gfi,,,1562,321,357
140058,36,130,2,184,65,2,67,1,0,gfi,,,1248,180,343
140054,40,130,1,232,132,2,52,1,0,gfi,,,1527,317,38
140054,40,130,1,254,150,1,53,1,0,ela,,,1487,329,60
140054,40,130,1,250,148,1,54,1,0,gfi,,,1694,373,69
140054,40,130,1,234,45,1,55,1,0,sbi,,,1321,350,88
140054,40,130,1,220,133,2,56,1,0,gfi,,,1258,254,314
140056,75,130,1,204,40,2,68,1,0,sei,,,1449,365,217
140056,75,130,1,278,146,2,69,1,0,gfi,,,1305,305,97
140056,75,130,1,263,120,2,70,1,0,gfi,,,1482,302,79
140056,75,130,1,278,170,2,71,1,0,gfi,,,1402,317,150
140056,75,130,1,262,120,2,72,1,0,gfi,,,1386,316,54
140056,75,130,1,252,168,2,73,1,0,gfi,,,1358,330,36
140056,75,130,1,250,130,2,74,1,0,gfi,,,1364,324,22
140043,15,130,2,98,35,0,35,2,0,gfi,,,1061,107,269
140043,15,130,2,94,32,0,36,2,0,gfi,,,1204,100,272
140043,95,130,1,301,114,2,37,1,0,gfi,,,1770,402,25
140055,91,130,1,,,2,38,1,0,gfi,,,531,455,220
140055,91,130,1,299,177,2,39,1,0,gfi,,,651,380,250
140055,91,130,1,,,3,40,1,0,gfi,,,1072,268,243
140055,91,130,1,310,167,2,41,1,0,gfi,,,1130,363,255
140055,91,130,1,349,182,1,42,1,0,gfi,,,828,636,305
140055,91,140,1,219,9,3,43,1,0,sei,,,466,259,338
140055,91,130,1,,,2,44,1,0,gfi,,,954,304,377
140055,91,170,1,,,3,45,1,0,gfi,,,1280,339,198
140048,10,130,2,81,25,2,10,1,0,wta,,,242,103,10
140048,10,140,2,65,15,2,11,1,0,gfi,,,436,70,13
140048,10,130,5,68,4,2,12,1,0,rbu,,,400,82,63
140048,121,130,1,295,205,0,13,3,0,gfi,,,1550,405,84
140048,10,130,2,84,13,2,14,1,0,gfi,,,579,106,116
140048,10,130,2,85,25,1,15,1,0,wta,,,631,144,129
140048,10,130,2,79,20,2,16,1,0,gfi,,,251,82,131
140048,10,130,2,73,23,2,17,1,0,gfi,,,286,73,140
140048,10,140,2,72,12,2,18,1,0,gfi,,,142,84,175
140048,121,130,1,260,162,0,19,3,0,gfi,,,1193,368,149
140048,10,130,5,80,30,2,20,1,0,ela,,,611,108,185
140048,121,130,1,347,170,0,21,3,0,gfi,,,1692,659,208
140048,10,130,2,85,25,2,22,1,0,gfi,,,920,105,211
140048,10,130,2,86,10,1,23,1,0,wta,,,564,183,236
140048,10,130,2,90,25,2,24,1,0,gfi,,,360,112,258
140048,10,130,2,83,20,2,25,1,0,gfi,,,292,93,266
140048,10,140,2,86,27,3,26,1,0,gfi,,,1218,114,230
140048,10,130,2,65,15,2,27,1,0,gfi,,,454,70,260
140048,10,130,2,88,26,2,28,1,0,gfi,,,422,110,267
140048,10,130,2,86,27,3,29,1,0,gfi,,,1261,121,278
140048,10,130,2,77,25,2,30,1,0,wta,,,408,116,326
140048,10,130,2,85,24,2,31,1,0,gfi,,,527,116,356
140048,10,130,2,80,21,2,32,1,0,gfi,,,173,93,354
140048,10,130,2,86,30,2,33,1,0,gfi,,,311,105,382
140048,10,130,2,70,14,2,34,1,0,gfi,,,469,75,373
140048,10,130,2,80,20,2,35,1,0,gfi,,,1099,105,374
140038,101,130,1,,,2,29,1,0,gfi,,,1326,320,171
140187,10,150,5,86,9,2,31,1,0,rbu,,,650,141,226
140057,67,130,1,268,160,2,36,1,0,gfi,,,1776,390,380
140057,67,130,1,268,138,2,37,1,0,gfi,,,1399,318,33
140057,67,130,1,222,32,2,38,1,0,gfi,,,1630,303,190
140316,52,130,1,91,27,4,58,1,0,wli,,,938,115,384
140316,52,130,1,70,14,4,59,1,0,hbu,,,1173,102,26
140041,10,160,2,101,17,0,23,2,0,gfi,,,1233,126,277
140041,10,130,2,91,13,0,24,2,0,gfi,,,985,100,292
140041,10,130,5,89,25,0,25,2,0,vbe,,,996,104,300
140041,10,150,2,111,26,0,26,2,0,gfi,,,1247,109,304
140041,10,180,5,75,23,0,27,2,0,vbe,,,168,98,315
140041,89,130,1,292,132,2,28,1,0,gfi,,,1784,415,124
140041,10,130,5,165,32,0,29,2,0,sbi,,,621,162,6
140068,80,130,1,284,73,2,75,1,0,ges,,,348,466,254
140068,80,130,1,246,128,2,76,1,0,sei,,,1552,666,16
140068,10,130,5,129,76,0,77,2,0,bah,,,941,138,35
140068,10,130,5,97,45,0,78,2,0,bah,,,970,104,37
140068,10,130,5,84,8,0,79,2,0,bah,,,269,97,70
140068,10,130,5,93,17,0,80,2,0,bah,,,263,138,80
140068,10,130,5,143,15,0,81,2,0,hbu,,,1259,142,152
140068,10,130,5,80,19,0,82,2,0,hbu,,,720,140,218
140068,80,130,1,252,18,3,83,1,0,hbu,,,1034,355,214
140068,150,130,5,338,112,2,84,1,0,sei,,,1660,634,204
140254,26,130,5,148,50,2,40,1,0,dgl,,,1074,198,343
140254,26,130,5,148,31,2,41,1,0,sli,,,1224,190,363
140254,26,130,5,97,29,4,42,1,0,stk,,,342,75,377
140254,26,130,5,152,68,2,43,1,0,bah,,,1077,162,395
140254,26,130,5,158,48,3,44,1,0,stk,,,865,115,8
140254,26,130,5,157,74,2,45,1,0,bah,,,695,143,15
140254,26,130,5,199,89,2,46,1,0,bah,,,1135,208,14
140254,26,150,5,163,13,2,47,1,0,rbu,,,851,135,29
140254,26,130,5,152,53,2,48,1,0,rbu,,,836,117,59
140254,26,130,5,142,45,2,49,1,0,rbu,,,581,95,45
140254,26,130,5,105,50,4,50,1,0,hbu,,,533,88,52
140254,26,130,5,165,54,2,51,1,0,bah,,,1047,154,80
140254,26,130,5,145,32,3,52,1,0,rbu,,,660,100,98
140254,26,130,5,148,56,2,53,1,0,stk,,,591,153,123
140254,26,130,5,180,112,2,54,1,0,bah,,,1117,141,104
140254,26,130,5,162,87,2,55,1,0,sli,,,1183,159,109
140254,26,130,5,141,34,2,56,1,0,sei,,,1124,192,153
140254,26,130,5,124,15,2,57,1,0,bpa,,,1181,172,176
140254,26,130,5,87,35,3,58,1,0,stk,,,604,156,183
140254,26,130,5,89,44,3,59,1,0,stk,,,489,109,176
140254,26,150,5,160,16,2,60,1,0,dgl,,,705,203,207
140254,26,120,5,107,9,3,61,1,0,rbu,,,974,160,215
140254,26,130,5,116,14,2,62,1,0,hbu,,,1104,158,212
140254,26,130,5,128,64,2,63,1,0,sli,,,1192,133,227
140254,26,130,5,162,50,2,64,1,0,dgl,,,896,243,319
140254,26,130,5,120,74,3,65,1,0,sli,,,1214,122,313
140254,26,130,5,163,97,2,66,1,0,sli,,,1148,207,299
140254,26,130,5,170,47,2,67,1,0,dgl,,,826,234,301
140059,31,130,5,126,10,0,36,2,0,hbu,,,540,126,144
140059,31,130,5,128,9,0,37,2,0,rbu,,,312,135,116
140059,31,130,5,82,11,0,38,2,0,hbu,,,354,74,254
140059,31,130,5,116,17,0,39,2,0,hbu,,,594,116,305
140059,15,130,5,121,24,0,40,2,0,bah,,,425,86,297
140059,31,130,5,112,10,0,41,2,0,hbu,,,1115,118,306
140059,31,130,5,71,15,0,42,2,0,sei,,,865,105,255
140059,31,130,5,98,15,0,43,2,0,hbu,,,407,89,345
140059,31,130,5,58,13,0,44,2,0,hbu,,,574,103,23
140059,31,130,5,64,15,0,45,1,0,hbu,,,552,83,48
140059,31,150,5,132,12,0,46,1,0,hbu,,,681,139,105
140064,34,130,2,157,118,3,127,1,0,gki,,,602,104,374
140063,10,130,5,116,19,0,21,2,0,sbi,,,407,91,399
140063,61,130,5,178,36,4,22,1,0,rbu,,,1725,335,72
140063,99,130,1,224,176,2,23,1,0,gki,,,1710,320,93
140063,41,130,5,,,4,24,1,0,rbu,,,941,138,91
140063,99,130,1,268,198,2,25,1,0,gki,,,1617,370,254
140063,61,130,5,180,25,4,26,1,0,rbu,,,1693,342,326
140063,10,130,5,112,20,0,27,2,0,sbi,,,532,97,357
140062,58,130,1,252,160,2,60,1,0,gki,,,1261,267,307
140062,58,130,1,230,206,2,61,1,0,gki,,,1514,306,37
140065,175,130,5,369,109,2,47,1,0,rbu,,,812,804,173
140065,150,130,5,334,24,2,48,1,0,rbu,,,897,564,281
140065,150,130,5,379,183,2,49,1,0,rbu,,,1196,520,290
140065,175,130,5,350,27,2,50,1,0,rbu,,,1368,725,340
140065,175,130,5,370,79,2,51,1,0,rbu,,,591,793,349
140065,175,130,5,365,70,2,52,1,0,rbu,,,1462,792,366
140065,80,130,5,310,70,2,53,1,0,ser,,,1551,534,73
140065,25,150,5,89,25,0,54,2,0,sei,,,1006,183,87
140065,80,130,5,261,48,2,55,1,0,ser,,,1482,498,92
140065,120,130,5,,,4,56,1,0,rbu,,,1106,397,157
140065,90,130,5,,,4,57,1,0,rbu,,,1217,286,159
140065,175,130,5,367,116,2,58,1,0,rbu,,,1701,798,161
140060,15,130,5,118,19,2,40,1,0,sli,,,559,144,144
140060,25,130,5,154,42,2,41,1,0,stk,,,1095,187,156
140060,200,130,5,284,61,0,42,3,0,sei,,,1708,827,163
140060,15,130,5,115,29,2,43,1,0,sli,,,685,142,196
140060,15,130,5,137,26,2,44,1,0,sli,,,1053,149,216
140060,25,130,5,184,36,2,45,1,0,stk,,,716,268,241
140060,15,130,5,89,26,2,46,1,0,ah,,,1116,117,283
140060,15,130,5,111,34,2,47,1,0,sli,,,599,130,304
140060,15,130,5,85,25,2,48,1,0,rbu,,,51,80,293
140060,15,130,5,82,23,4,49,1,0,sli,,,934,108,324
140060,25,130,5,155,25,2,50,1,0,sei,,,1059,211,320
140060,15,150,5,78,13,4,51,1,0,sli,,,1187,117,321
140060,15,130,5,79,24,4,52,1,0,sli,,,1016,110,348
140060,25,130,5,151,32,2,53,1,0,sei,,,646,210,353
140060,25,130,5,197,77,2,54,1,0,sbi,,,1016,232,334
140060,15,130,5,68,17,4,55,1,0,sli,,,546,71,348
140060,25,130,5,115,41,2,56,1,0,stk,,,272,113,358
140060,25,130,5,143,39,2,57,1,0,sei,,,831,167,364
